Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population
8374-XGEJJ,Male,68,No,Yes,Yes,No,0,United States,California,Temecula,92590,33.475493,-117.219551,3070
6946-LMSQS,Male,80,No,Yes,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
4039-HEUNW,Male,77,No,Yes,Yes,No,0,United States,California,Irvine,92620,33.716136,-117.752574,26419
0812-WUPTB,Male,65,No,Yes,Yes,No,0,United States,California,Corona Del Mar,92625,33.600987,-117.862734,13422
2403-BCASL,Male,66,No,Yes,Yes,No,0,United States,California,Santa Ana,92705,33.766004,-117.786763,44117
3871-IKPYH,Male,70,No,Yes,No,No,0,United States,California,Camarillo,93010,34.227846,-119.079903,42853
1304-NECVQ,Female,69,No,Yes,No,No,0,United States,California,Somis,93066,34.297628,-119.014627,2966
5655-JSMZM,Male,66,No,Yes,No,No,0,United States,California,Coalinga,93210,36.186867,-120.387793,18036
4505-EXZHB,Female,75,No,Yes,No,No,0,United States,California,Ducor,93218,35.846067,-119.004073,823
8972-HJWNV,Female,75,No,Yes,Yes,No,0,United States,California,Huron,93234,36.217864,-120.080117,6918
2860-RANUS,Female,67,No,Yes,No,No,0,United States,California,Mc Kittrick,93251,35.38381,-119.730885,302
0406-BPDVR,Female,75,No,Yes,Yes,No,0,United States,California,Visalia,93277,36.303793,-119.375646,44741
5276-KQWHG,Female,74,No,Yes,No,No,0,United States,California,Woody,93287,35.710244,-118.881679,88
9667-EQRXU,Female,74,No,Yes,No,No,0,United States,California,Boron,93516,34.95703,-117.73045,2241
0946-CLJTI,Male,67,No,Yes,Yes,No,0,United States,California,Palmdale,93551,34.613476,-118.256358,34045
0324-BRPCJ,Female,74,No,Yes,Yes,No,0,United States,California,Palmdale,93591,34.598221,-117.79593,6787
9189-JWSHV,Female,69,No,Yes,Yes,No,0,United States,California,Helm,93627,36.520537,-120.118055,152
0576-WNXXC,Male,70,No,Yes,Yes,No,0,United States,California,Parlier,93648,36.622237,-119.521126,12587
5482-PLVPE,Female,79,No,Yes,No,No,0,United States,California,Daly City,94014,37.691561,-122.445202,47453
4902-OHLSK,Female,76,No,Yes,No,No,0,United States,California,Half Moon Bay,94019,37.45567,-122.407992,17929
0495-ZBNGW,Male,78,No,Yes,Yes,No,0,United States,California,Loma Mar,94021,37.266388,-122.26308,148
2357-COQEK,Female,79,No,Yes,No,No,0,United States,California,Atherton,94027,37.454924,-122.203168,6876
2034-CGRHZ,Male,73,No,Yes,No,No,0,United States,California,San Francisco,94104,37.791222,-122.402241,384
9360-AHGNL,Female,74,No,Yes,Yes,No,0,United States,California,Concord,94519,37.990118,-122.012188,18650
5485-WUYWF,Male,73,No,Yes,No,No,0,United States,California,Crockett,94525,38.049292,-122.228415,3193
2632-UCGVD,Male,71,No,Yes,Yes,No,0,United States,California,Fairfield,94533,38.287136,-122.02711,77683
6425-YQLLO,Female,68,No,Yes,Yes,No,0,United States,California,Pinole,94564,37.996462,-122.293716,16717
2091-RFFBA,Female,70,No,Yes,No,No,0,United States,California,Port Costa,94569,38.035707,-122.196821,173
6899-PPEEA,Female,66,No,Yes,No,No,0,United States,California,Vallejo,94590,38.104705,-122.247387,37218
4597-NUCQV,Male,65,No,Yes,No,No,0,United States,California,Oakland,94601,37.776523,-122.219268,54876
3754-DXMRT,Male,78,No,Yes,No,No,0,United States,California,San Pablo,94806,37.980269,-122.342635,55720
7130-VTEWQ,Female,74,No,Yes,No,No,0,United States,California,San Rafael,94903,38.018065,-122.546024,28403
7903-CMPEY,Male,78,No,Yes,Yes,No,0,United States,California,Corte Madera,94925,37.924014,-122.511694,9038
1704-NRWYE,Female,79,No,Yes,No,No,0,United States,California,Point Reyes Station,94956,38.060264,-122.830646,1885
7481-ATQQS,Female,76,No,Yes,No,No,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520
0023-HGHWL,Male,67,No,Yes,No,No,0,United States,California,Morgan Hill,95037,37.161544,-121.649371,41707
1792-UXAFY,Female,80,No,Yes,No,No,0,United States,California,San Jose,95110,37.34667,-121.910019,18197
6161-UUUTA,Male,77,No,Yes,No,No,0,United States,California,Stockton,95206,37.902422,-121.440029,49657
6543-XRMYR,Female,73,No,Yes,No,No,0,United States,California,Stockton,95209,38.044523,-121.348048,30814
2479-BRAMR,Male,74,No,Yes,Yes,No,0,United States,California,Murphys,95247,38.147852,-120.440124,4353
3714-JTVOV,Female,76,No,Yes,Yes,No,0,United States,California,Crows Landing,95313,37.435664,-121.049056,1508
8580-QVLOC,Female,78,No,Yes,Yes,No,0,United States,California,Merced,95348,37.40122,-120.514191,23100
2012-NWRPA,Female,78,No,Yes,Yes,No,0,United States,California,Modesto,95355,37.672906,-120.946594,47613
8808-ELEHO,Male,66,No,Yes,No,No,0,United States,California,Modesto,95356,37.716186,-121.025836,26055
9058-CBREO,Female,69,No,Yes,No,No,0,United States,California,Winton,95388,37.421299,-120.599587,11463
8063-GBATB,Female,74,No,Yes,No,No,0,United States,California,Cobb,95426,38.838088,-122.73203,1591
1069-XAIEM,Female,68,No,Yes,No,No,0,United States,California,Mendocino,95460,39.305545,-123.743697,2229
6987-XQSJT,Female,68,No,Yes,No,No,0,United States,California,Blue Lake,95525,40.94338,-123.831799,1584
0722-TROQR,Female,68,No,Yes,No,No,0,United States,California,Davis,95616,38.508735,-121.678813,67411
6402-ZFPPI,Female,75,No,Yes,No,No,0,United States,California,Fair Oaks,95628,38.652065,-121.25441,40750
9965-YOKZB,Male,73,No,Yes,No,No,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659
0504-HHAPI,Female,72,No,Yes,No,No,0,United States,California,Guinda,95637,38.830739,-122.196202,228
3791-LGQCY,Female,68,No,Yes,Yes,No,0,United States,California,Loomis,95650,38.809175,-121.171375,11191
8166-ZZTFS,Female,74,No,Yes,Yes,No,0,United States,California,Roseville,95661,38.736685,-121.251984,25173
2956-GGUCQ,Male,71,No,Yes,Yes,No,0,United States,California,Pioneer,95666,38.546999,-120.271114,5501
2778-OCLGR,Male,75,No,Yes,Yes,No,0,United States,California,Soda Springs,95728,39.279068,-120.414275,88
7067-KSAZT,Female,66,No,Yes,Yes,No,0,United States,California,Chico,95928,39.681488,-121.83721,32848
9300-AGZNL,Male,76,No,Yes,No,No,0,United States,California,Elk Creek,95939,39.53222,-122.594879,587
1112-CUNAO,Female,67,No,Yes,No,No,0,United States,California,Grimes,95950,39.033058,-121.895718,531
3389-YGYAI,Female,79,No,Yes,No,No,0,United States,California,Princeton,95970,39.424957,-122.039307,495
3070-DVEYC,Male,78,No,Yes,No,No,0,United States,California,Williams,95987,39.117537,-122.284654,4579
5707-ORNDZ,Male,79,No,Yes,No,No,0,United States,California,Yuba City,95993,39.075694,-121.70606,27786
8696-JKZNU,Female,78,No,Yes,No,No,0,United States,California,Anderson,96007,40.448632,-122.306657,21418
2055-PDADH,Female,71,No,Yes,No,No,0,United States,California,Big Bend,96011,41.096569,-121.879082,265
2302-ANTDP,Female,76,No,Yes,Yes,No,0,United States,California,Hat Creek,96040,40.789799,-121.474529,397
5233-GEEAX,Male,65,No,Yes,No,No,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845
7137-RYLPP,Male,75,No,Yes,Yes,No,0,United States,California,Paskenta,96074,39.884395,-122.587513,263
3957-LXOLK,Female,75,No,Yes,No,No,0,United States,California,Shingletown,96088,40.497441,-121.827524,4231
5281-BUZGT,Male,69,No,Yes,No,No,0,United States,California,Weaverville,96093,40.759401,-122.939337,3749
2718-GAXQD,Female,68,No,Yes,Yes,Yes,3,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
3217-FZDMN,Female,66,No,Yes,No,No,0,United States,California,Los Angeles,90001,33.973616,-118.24902,54492
7480-QNVZJ,Male,65,No,Yes,No,No,0,United States,California,Los Angeles,90005,34.059281,-118.30742,43019
7124-UGSUR,Female,77,No,Yes,Yes,No,0,United States,California,Los Angeles,90028,34.099869,-118.326843,30568
1862-SKORY,Female,66,No,Yes,Yes,No,0,United States,California,Los Angeles,90029,34.089953,-118.294824,41713
4816-JBHOV,Male,72,No,Yes,No,No,0,United States,California,Los Angeles,90044,33.952714,-118.292061,87383
3247-ZVOUO,Male,77,No,Yes,Yes,No,0,United States,California,Downey,90240,33.956228,-118.120993,24908
1268-ASBGA,Female,66,No,Yes,Yes,No,0,United States,California,Huntington Park,90255,33.97803,-118.217141,78114
4713-LZDRV,Female,80,No,Yes,No,No,0,United States,California,Malibu,90263,34.037037,-118.705803,11
4325-NFSKC,Male,68,No,Yes,No,No,0,United States,California,Pacific Palisades,90272,34.079449,-118.548306,22548
6502-HCJTI,Male,78,No,Yes,Yes,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173
8258-GSTJK,Male,74,No,Yes,No,No,0,United States,California,San Pedro,90732,33.744119,-118.31448,21279
2995-UPRYS,Female,74,No,Yes,Yes,No,0,United States,California,Long Beach,90802,33.752524,-118.210737,38427
6686-YPGHK,Male,65,No,Yes,No,No,0,United States,California,Long Beach,90808,33.823943,-118.111335,37417
8020-BWHYL,Female,70,No,Yes,No,No,0,United States,California,Montrose,91020,34.2112,-118.230625,7527
6892-XPFPU,Male,70,No,Yes,Yes,No,0,United States,California,Pasadena,91107,34.159007,-118.087353,32369
8010-EZLOU,Male,75,No,Yes,No,No,0,United States,California,San Marino,91108,34.122671,-118.112911,13158
8062-YBDOE,Male,70,No,Yes,No,No,0,United States,California,Canyon Country,91351,34.422519,-118.420717,59259
3672-YITQD,Male,71,No,Yes,Yes,No,0,United States,California,Castaic,91384,34.506627,-118.699048,22177
8988-ECPJR,Female,79,No,Yes,Yes,No,0,United States,California,Van Nuys,91411,34.17847,-118.459472,23646
3776-EKTKM,Female,79,No,Yes,No,No,0,United States,California,Burbank,91501,34.188339,-118.300942,18112
0643-OKLRP,Female,73,No,Yes,Yes,No,0,United States,California,Azusa,91702,34.174493,-117.87068,57775
9381-NDKME,Female,74,No,Yes,Yes,No,0,United States,California,El Monte,91731,34.079934,-118.046695,30211
8327-LZKAS,Female,80,No,Yes,Yes,No,0,United States,California,Pomona,91767,34.083086,-117.737997,46626
1075-BGWOH,Male,69,No,Yes,Yes,No,0,United States,California,Rosemead,91770,34.065108,-118.082791,61623
8485-GJCDN,Female,71,No,Yes,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086
6029-WTIPC,Male,73,No,Yes,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086
3317-HRTNN,Female,79,No,Yes,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086
5569-OUICF,Female,67,No,Yes,Yes,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086
5747-PMBSQ,Male,72,No,Yes,Yes,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
2982-IHMFT,Female,75,No,Yes,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
5143-EGQFK,Female,76,No,Yes,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
6168-WFVVF,Female,69,No,Yes,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
7450-NWRTR,Male,76,No,Yes,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
6005-OBZPH,Female,68,No,Yes,No,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
7932-WPTDS,Female,77,No,Yes,Yes,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232
7000-WCEVQ,Female,67,No,Yes,No,No,0,United States,California,Wrightwood,92397,34.358321,-117.618263,4253
5959-BELXA,Male,67,No,Yes,No,No,0,United States,California,Yucaipa,92399,34.04597,-117.011825,41575
2506-TNFCO,Female,76,No,Yes,Yes,No,0,United States,California,Riverside,92509,34.004379,-117.447864,63999
6060-DRTNL,Female,66,No,Yes,No,No,0,United States,California,San Jacinto,92583,33.796568,-116.924723,21349
8473-VUVJN,Male,80,No,Yes,No,No,0,United States,California,Temecula,92590,33.475493,-117.219551,3070
0196-VULGZ,Female,78,No,Yes,Yes,No,0,United States,California,Irvine,92620,33.716136,-117.752574,26419
1976-CFOCS,Female,69,No,Yes,Yes,No,0,United States,California,Dana Point,92629,33.477923,-117.705314,27730
4631-OACRM,Male,78,No,Yes,No,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176
3755-JBMNH,Male,78,No,Yes,Yes,No,0,United States,California,Huntington Beach,92648,33.679659,-118.016195,42663
6345-ULYRW,Male,68,No,Yes,Yes,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206
0013-EXCHZ,Female,75,No,Yes,Yes,No,0,United States,California,Camarillo,93010,34.227846,-119.079903,42853
5550-VFRLC,Female,70,No,Yes,No,No,0,United States,California,Moorpark,93021,34.312945,-118.858169,32984
2657-ALMWY,Female,65,No,Yes,Yes,No,0,United States,California,Simi Valley,93065,34.269449,-118.768471,64802
6284-AHOOQ,Male,71,No,Yes,No,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697
2460-FPSYH,Female,72,No,Yes,No,No,0,United States,California,Exeter,93221,36.301689,-119.018233,13333
5028-HTLJB,Male,69,No,Yes,No,No,0,United States,California,New Cuyama,93254,34.956577,-119.750142,798
0875-CABNR,Female,70,No,Yes,No,No,0,United States,California,San Luis Obispo,93401,35.233745,-120.626442,27047
6982-UQZLY,Female,80,No,Yes,Yes,No,0,United States,California,Los Alamos,93440,34.758699,-120.275839,1328
0193-ESZXP,Female,73,No,Yes,Yes,No,0,United States,California,Oceano,93445,35.059695,-120.604741,7435
4369-HTUIF,Male,73,No,Yes,No,No,0,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564
5287-QWLKY,Male,79,No,Yes,Yes,No,0,United States,California,Big Pine,93513,37.245505,-118.062943,1826
1891-UAWWU,Female,79,No,Yes,Yes,No,0,United States,California,Johannesburg,93528,35.363339,-117.637641,207
3096-JRDSO,Female,73,No,Yes,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
2398-YPMUR,Female,77,No,Yes,Yes,No,0,United States,California,Dinuba,93618,36.523619,-119.386868,24206
1265-XTECC,Female,68,No,Yes,Yes,No,0,United States,California,Madera,93638,37.004068,-119.930027,49247
4871-JTKJF,Female,70,No,Yes,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213
1415-YFWLT,Female,68,No,Yes,No,No,0,United States,California,Shaver Lake,93664,37.223,-119.001021,642
3500-RMZLT,Female,76,No,Yes,No,No,0,United States,California,Fresno,93702,36.739385,-119.753649,47999
2642-DTVCO,Male,68,No,Yes,No,No,0,United States,California,Chualar,93925,36.596271,-121.442274,1140
1363-TXLSL,Male,80,No,Yes,Yes,No,0,United States,California,San Lucas,93954,36.125529,-120.864443,521
7136-RVDTZ,Male,79,No,Yes,No,No,0,United States,California,Portola Valley,94028,37.369709,-122.215844,6601
6927-WTFIV,Male,78,No,Yes,No,No,0,United States,California,Redwood City,94061,37.461251,-122.235414,35737
3398-ZOUAA,Male,76,No,Yes,Yes,No,0,United States,California,Redwood City,94063,37.499411,-122.196318,32368
4844-JJWUY,Female,65,No,Yes,No,No,0,United States,California,San Francisco,94121,37.776718,-122.495781,42476
4785-QRJHC,Male,80,No,Yes,Yes,No,0,United States,California,San Francisco,94132,37.722302,-122.491129,26297
1965-AKTSX,Female,65,No,Yes,No,No,0,United States,California,Byron,94514,37.83323,-121.601461,10153
7248-VZQLC,Female,78,No,Yes,No,No,0,United States,California,Concord,94521,37.971421,-121.971504,39888
0011-IGKFF,Male,78,No,Yes,Yes,No,0,United States,California,Martinez,94553,38.014457,-122.115432,46677
6496-SLWHQ,Male,68,No,Yes,No,No,0,United States,California,Moraga,94556,37.827946,-122.107185,16510
9912-GVSEQ,Female,73,No,Yes,Yes,No,0,United States,California,Napa,94558,38.489789,-122.27011,63947
5383-MMTWC,Female,75,No,Yes,Yes,No,0,United States,California,Oakley,94561,37.999406,-121.686241,27607
6877-LGWXO,Male,66,No,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568
5167-GBFRE,Male,73,No,Yes,No,No,0,United States,California,Oakland,94602,37.803883,-122.208417,28900
1324-NLTJE,Female,73,No,Yes,No,No,0,United States,California,Emeryville,94608,37.83726,-122.287648,24589
5567-WSELE,Male,70,No,Yes,Yes,No,0,United States,California,Richmond,94801,37.945288,-122.383941,28450
6646-VRFOL,Male,74,No,Yes,Yes,No,0,United States,California,Larkspur,94939,37.937082,-122.532369,6773
9090-SGQXL,Male,70,No,Yes,Yes,No,0,United States,California,Ben Lomond,95005,37.078873,-122.090386,6407
6595-YGXIT,Male,71,No,Yes,No,No,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520
9835-ZIITK,Male,66,No,Yes,Yes,No,0,United States,California,Campbell,95008,37.279689,-121.954567,44976
5649-TJHOV,Male,68,No,Yes,Yes,No,0,United States,California,Davenport,95017,37.114335,-122.237162,857
9253-QXKBE,Male,73,No,Yes,Yes,No,0,United States,California,Morgan Hill,95037,37.161544,-121.649371,41707
8775-LHDJH,Female,77,No,Yes,Yes,No,0,United States,California,San Jose,95136,37.270938,-121.851046,36944
3097-NQYSN,Male,73,No,Yes,Yes,No,0,United States,California,San Jose,95139,37.218705,-121.762429,7023
3565-UNOCC,Female,65,No,Yes,Yes,No,0,United States,California,Stockton,95209,38.044523,-121.348048,30814
9190-MFJLN,Male,65,No,Yes,No,No,0,United States,California,Vallecito,95251,38.055562,-120.456298,460
1095-JUDTC,Female,78,No,Yes,No,No,0,United States,California,Woodbridge,95258,38.169605,-121.310964,4176
5385-SUIRI,Male,69,No,Yes,Yes,No,0,United States,California,Delhi,95315,37.422961,-120.765493,10159
6328-ZPBGN,Female,67,No,Yes,No,No,0,United States,California,Riverbank,95367,37.734971,-120.954271,16525
2856-NNASM,Male,74,No,Yes,No,No,0,United States,California,Santa Rosa,95407,38.394091,-122.739814,30876
6769-DYBQN,Male,77,No,Yes,No,No,0,United States,California,Clearlake,95422,38.965804,-122.631779,13485
2446-BEGGB,Female,79,No,Yes,No,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173
1496-GGSUK,Female,68,No,Yes,No,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476
3296-SILRA,Female,76,No,Yes,Yes,No,0,United States,California,Lakeport,95453,39.080469,-122.955176,11180
5180-UCIIQ,Male,80,No,Yes,Yes,Yes,2,United States,California,Lucerne,95458,39.141934,-122.770679,3002
1977-STDKI,Female,72,No,Yes,No,No,0,United States,California,The Sea Ranch,95497,38.696659,-123.436861,752
5813-UECBU,Male,78,No,Yes,No,No,0,United States,California,Bridgeville,95526,40.372532,-123.525626,695
4342-HENTK,Female,67,No,Yes,No,No,0,United States,California,Garberville,95542,40.057784,-123.679461,2423
1597-LHYNC,Female,74,No,Yes,No,No,0,United States,California,Auburn,95602,38.99003,-121.114408,18197
8651-ENBZX,Female,68,No,Yes,No,No,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659
9286-DOJGF,Female,66,No,Yes,Yes,No,0,United States,California,Lotus,95651,38.815515,-120.916997,485
9661-MHUMO,Male,71,No,Yes,Yes,Yes,1,United States,California,Mather,95655,38.549822,-121.266725,929
