Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing
8225-BTJAU,Q3,No,0,10,Offer D,Yes,7.51,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
1724-BQUHA,Q3,No,0,5,None,Yes,45.72,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4826-XTSOH,Q3,No,0,1,None,Yes,38.78,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
2408-WITXK,Q3,No,0,10,Offer D,No,0,No,Yes,DSL,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
2634-HCZGT,Q3,Yes,1,53,None,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes
7503-QQRVF,Q3,Yes,1,16,Offer D,Yes,26.12,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
0709-TVGUR,Q3,No,0,9,None,Yes,17.56,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
3001-CBHLQ,Q3,Yes,1,32,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes
4102-OQUPX,Q3,Yes,1,1,None,Yes,17.36,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes
3999-QGRJH,Q3,No,0,8,None,Yes,14.89,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
2454-RPBRZ,Q3,Yes,1,12,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
2265-CYWIV,Q3,Yes,1,4,None,Yes,18.91,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4550-VBOFE,Q3,Yes,1,70,None,Yes,17.45,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
7409-KIUTL,Q3,No,0,1,None,Yes,28.64,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1732-VHUBQ,Q3,Yes,1,47,None,Yes,26.95,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No
0679-IDSTG,Q3,Yes,1,1,None,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
8802-UNOJF,Q3,No,0,12,Offer D,Yes,28.63,No,Yes,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes
6313-GIDIT,Q3,No,0,53,None,No,0,No,Yes,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
2845-AFFTX,Q3,No,0,41,None,Yes,22.56,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
2815-CPTUL,Q3,No,0,5,None,Yes,2.27,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1891-FZYSA,Q3,Yes,1,69,None,Yes,16.34,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes
9685-WKZGT,Q3,No,0,14,Offer D,Yes,16.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
6022-UGGSO,Q3,No,0,32,Offer C,Yes,33.22,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
3923-CSIHK,Q3,Yes,1,50,None,Yes,4.6,No,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
3677-IYRBF,Q3,No,0,2,None,No,0,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
8118-LSUEL,Q3,No,0,23,None,Yes,17.62,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
5277-ZLOOR,Q3,No,0,2,Offer E,Yes,5.49,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
4248-HCETZ,Q3,Yes,1,30,Offer C,Yes,6.23,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes
9174-FKWZE,Q3,No,0,1,None,Yes,22.92,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
5307-DZCVC,Q3,No,0,32,Offer C,Yes,48.95,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
8679-JOEVF,Q3,No,0,16,None,Yes,36.83,No,Yes,DSL,16,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No
4803-AXVYP,Q3,No,0,38,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes
5649-ANRML,Q3,No,0,2,Offer E,Yes,12.96,No,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes
7395-IGJOS,Q3,Yes,1,17,None,Yes,9.5,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No
7890-VYYWG,Q3,Yes,1,3,Offer E,No,0,No,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
9907-SWKKF,Q3,No,0,1,Offer E,No,0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No
6397-JNZZG,Q3,Yes,1,43,Offer B,No,0,No,Yes,DSL,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No
7779-LGOVN,Q3,Yes,2,10,None,Yes,46.5,Yes,Yes,Cable,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
9710-ZUSHQ,Q3,No,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
3902-FOIGH,Q3,Yes,1,12,None,Yes,48.5,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
3318-OSATS,Q3,No,0,35,Offer C,Yes,35.1,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes
2636-ALXXZ,Q3,No,0,1,Offer E,Yes,45.8,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
9885-CSMWE,Q3,No,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No
8058-JMEQO,Q3,No,0,9,Offer E,Yes,12.91,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
7657-DYEPJ,Q3,No,0,38,Offer C,Yes,5.75,No,Yes,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes
8276-MQBYC,Q3,No,0,51,Offer B,Yes,19.49,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
6015-VVHHE,Q3,No,0,5,None,Yes,41.83,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
2516-VQRRV,Q3,No,0,2,None,Yes,23.46,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7580-UGXNC,Q3,No,0,2,None,Yes,25.74,No,Yes,DSL,6,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No
5178-LMXOP,Q3,Yes,1,1,None,Yes,4.89,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
7056-IMHCC,Q3,Yes,1,53,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
8749-JMNKX,Q3,Yes,1,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
0917-EZOLA,Q3,No,0,72,None,Yes,6.03,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes
8414-MYSHR,Q3,No,0,5,None,Yes,4.59,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4988-IQIGL,Q3,No,0,1,None,Yes,28.49,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
4706-AXVKM,Q3,No,0,11,None,Yes,4.1,Yes,Yes,Fiber Optic,5,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
5889-JTMUL,Q3,Yes,1,50,Offer B,Yes,31.56,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes
9026-RNUJS,Q3,No,0,5,None,Yes,18.69,No,Yes,DSL,28,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No
1624-NALOJ,Q3,No,0,5,None,Yes,36.36,Yes,Yes,Fiber Optic,12,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes
6210-KBBPI,Q3,No,0,9,None,Yes,10.66,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
2260-USTRB,Q3,No,0,2,None,Yes,9.55,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
8623-TMRBY,Q3,Yes,2,51,Offer B,Yes,43.58,Yes,Yes,Cable,22,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes
6900-PXRMS,Q3,No,0,26,Offer C,Yes,1.26,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No
3346-BRMIS,Q3,Yes,1,18,None,No,0,No,Yes,DSL,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
2722-JMONI,Q3,Yes,1,1,Offer E,Yes,24.24,No,Yes,Cable,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7579-OOPEC,Q3,Yes,1,2,Offer E,Yes,6.86,No,Yes,DSL,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No
1771-OADNZ,Q3,Yes,1,29,Offer C,Yes,35.38,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes
0612-RTZZA,Q3,No,0,1,Offer E,No,0,No,Yes,DSL,15,No,No,No,No,No,No,No,Yes,Month-to-Month,No
4433-JCGCG,Q3,Yes,1,46,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
9488-HGMJH,Q3,No,0,1,Offer E,Yes,24.75,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes
4818-QIUFN,Q3,No,0,20,None,Yes,11.82,Yes,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
6961-VCPMC,Q3,Yes,1,46,Offer B,Yes,48.62,No,Yes,Fiber Optic,3,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes
4424-TKOPW,Q3,No,0,2,None,Yes,25.19,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4201-JMNGR,Q3,No,0,1,Offer E,Yes,26.22,No,Yes,Cable,22,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
1866-RZZQS,Q3,No,0,41,Offer B,Yes,42.06,Yes,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
8631-NBHFZ,Q3,Yes,1,66,None,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No
4958-XCBDQ,Q3,No,0,35,Offer C,Yes,39.69,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
8337-UPOAQ,Q3,No,0,10,None,Yes,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes
6712-OAWRH,Q3,No,0,26,Offer C,Yes,34.69,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
5914-DVBWJ,Q3,No,0,18,None,Yes,2.36,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes
8644-XLFBW,Q3,No,0,1,Offer E,Yes,28.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1833-VGRUM,Q3,No,0,1,Offer E,Yes,48.95,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
8374-XGEJJ,Q3,Yes,8,43,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes
6946-LMSQS,Q3,Yes,3,25,Offer C,Yes,33.63,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,No,Yes,One Year,Yes
4039-HEUNW,Q3,Yes,1,36,None,Yes,16.61,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
0812-WUPTB,Q3,Yes,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No
2403-BCASL,Q3,Yes,1,41,Offer B,Yes,45.04,Yes,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes
3871-IKPYH,Q3,No,0,1,None,Yes,16.19,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No
1304-NECVQ,Q3,No,0,2,Offer E,Yes,43.96,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
5655-JSMZM,Q3,No,0,49,Offer B,Yes,32.36,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4505-EXZHB,Q3,No,0,6,Offer E,Yes,8.91,No,Yes,Fiber Optic,27,No,No,Yes,No,No,No,No,No,Month-to-Month,No
8972-HJWNV,Q3,Yes,1,7,Offer E,Yes,21.43,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
2860-RANUS,Q3,No,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
0406-BPDVR,Q3,No,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes
5276-KQWHG,Q3,No,0,2,Offer E,Yes,15.32,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
9667-EQRXU,Q3,No,0,30,None,No,0,No,Yes,Cable,7,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes
0946-CLJTI,Q3,Yes,1,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0324-BRPCJ,Q3,Yes,1,68,None,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
9189-JWSHV,Q3,Yes,1,24,None,Yes,13.38,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0576-WNXXC,Q3,Yes,1,27,None,Yes,39.49,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes
5482-PLVPE,Q3,No,0,2,None,No,0,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No
4902-OHLSK,Q3,No,0,29,None,Yes,20.98,Yes,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No
0495-ZBNGW,Q3,Yes,1,5,None,Yes,6.66,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes
2357-COQEK,Q3,No,0,28,None,Yes,28.14,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes
2034-CGRHZ,Q3,No,0,24,None,Yes,3.23,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
9360-AHGNL,Q3,Yes,7,43,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes
5485-WUYWF,Q3,No,0,2,None,Yes,5.57,No,Yes,Cable,24,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No
2632-UCGVD,Q3,Yes,6,66,None,Yes,49.85,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes
6425-YQLLO,Q3,Yes,1,66,None,Yes,27.75,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes
2091-RFFBA,Q3,No,0,31,None,Yes,15.43,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
6899-PPEEA,Q3,No,0,37,None,Yes,3.3,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
4597-NUCQV,Q3,No,0,24,None,Yes,28.98,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
3754-DXMRT,Q3,No,0,2,None,Yes,43.66,No,Yes,DSL,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7130-VTEWQ,Q3,No,0,8,None,Yes,13.8,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7903-CMPEY,Q3,Yes,1,1,None,Yes,17.51,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1704-NRWYE,Q3,No,0,9,None,Yes,43.34,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
7481-ATQQS,Q3,No,0,49,Offer B,Yes,44.88,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes
0023-HGHWL,Q3,No,0,1,None,No,0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1792-UXAFY,Q3,No,0,17,Offer D,Yes,30.37,No,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
6161-UUUTA,Q3,No,0,3,None,Yes,2.98,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
6543-XRMYR,Q3,No,0,30,None,Yes,43.61,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes
2479-BRAMR,Q3,Yes,1,41,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
3714-JTVOV,Q3,Yes,1,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
8580-QVLOC,Q3,No,0,72,None,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No
2012-NWRPA,Q3,Yes,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
8808-ELEHO,Q3,No,0,8,None,Yes,5.02,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
9058-CBREO,Q3,No,0,1,None,Yes,22.56,Yes,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No
8063-GBATB,Q3,No,0,27,None,Yes,31.17,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
1069-XAIEM,Q3,No,0,1,None,Yes,16.37,Yes,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
6987-XQSJT,Q3,No,0,54,None,Yes,45.77,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
0722-TROQR,Q3,No,0,4,None,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
6402-ZFPPI,Q3,No,0,25,None,Yes,36.5,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
9965-YOKZB,Q3,No,0,9,None,Yes,10.04,Yes,Yes,Fiber Optic,13,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
0504-HHAPI,Q3,No,0,27,None,Yes,16.94,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No
3791-LGQCY,Q3,Yes,1,56,None,Yes,33.81,Yes,Yes,Cable,29,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes
8166-ZZTFS,Q3,Yes,1,66,None,Yes,21.7,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes
2956-GGUCQ,Q3,Yes,1,24,None,Yes,2.05,Yes,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
2778-OCLGR,Q3,Yes,1,24,None,No,0,No,Yes,DSL,5,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No
7067-KSAZT,Q3,Yes,1,65,None,Yes,18.69,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes
9300-AGZNL,Q3,No,0,1,None,Yes,21.85,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes
1112-CUNAO,Q3,No,0,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No
3389-YGYAI,Q3,No,0,8,None,Yes,45.16,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
3070-DVEYC,Q3,No,0,7,None,Yes,32.4,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No
5707-ORNDZ,Q3,No,0,9,Offer E,Yes,2.45,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No
8696-JKZNU,Q3,No,0,37,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
2055-PDADH,Q3,No,0,3,Offer E,Yes,2.26,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
2302-ANTDP,Q3,Yes,9,48,None,Yes,43.04,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No
5233-GEEAX,Q3,No,0,8,Offer E,No,0,No,Yes,DSL,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
7137-RYLPP,Q3,Yes,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
3957-LXOLK,Q3,No,0,28,Offer C,Yes,9.67,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
5281-BUZGT,Q3,No,0,36,Offer C,Yes,23.33,Yes,Yes,Fiber Optic,23,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
2718-GAXQD,Q3,Yes,1,4,Offer E,Yes,42.13,No,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No
3217-FZDMN,Q3,No,0,8,Offer E,Yes,5.21,No,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes
7480-QNVZJ,Q3,No,0,50,None,Yes,18.92,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
7124-UGSUR,Q3,Yes,1,61,None,Yes,35.11,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes
1862-SKORY,Q3,Yes,1,40,None,No,0,No,Yes,Cable,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes
4816-JBHOV,Q3,No,0,2,Offer E,Yes,41.43,No,Yes,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
3247-ZVOUO,Q3,No,0,10,Offer D,Yes,6.01,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No
1268-ASBGA,Q3,Yes,1,16,Offer D,Yes,9.93,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
4713-LZDRV,Q3,No,0,2,Offer E,Yes,31.91,No,Yes,Cable,30,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
4325-NFSKC,Q3,No,0,19,Offer D,Yes,28.12,Yes,Yes,Fiber Optic,25,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
6502-HCJTI,Q3,No,0,7,None,Yes,9.7,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
8258-GSTJK,Q3,No,0,3,None,Yes,48.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
2995-UPRYS,Q3,Yes,1,40,None,Yes,19.76,No,Yes,Fiber Optic,22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes
6686-YPGHK,Q3,No,0,47,None,Yes,36.58,No,Yes,Fiber Optic,20,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No
8020-BWHYL,Q3,No,0,15,None,Yes,7.99,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
6892-XPFPU,Q3,Yes,3,24,Offer C,Yes,49.76,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
8010-EZLOU,Q3,No,0,15,None,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
8062-YBDOE,Q3,No,0,1,None,Yes,7.23,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
3672-YITQD,Q3,Yes,1,36,Offer C,Yes,31.65,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes
8988-ECPJR,Q3,Yes,1,34,Offer C,Yes,25.84,Yes,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
3776-EKTKM,Q3,No,0,1,None,No,0,No,Yes,Cable,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
